symbol_id,abb_zhname,name,registration,industry,tax_ID,found,listing,abb_enname,website,currency,par_value,description,type,enname
6535,順藥,順天醫藥生技股份有限公司,,22.0,12663974,2000-11-13,2016-09-26,LUMOSA,https://www.lumosa.com.tw,TWD,10.0,,,
6538,倉和,倉和股份有限公司,,28.0,84819223,1994-04-01,2016-10-21,Brave Screen,http://www.bch.com.tw,TWD,10.0,,,
6542,隆中,隆中網絡股份有限公司,,32.0,53114404,2010-12-06,2016-09-08,Net Publishing,http://www.netappstore.net,TWD,10.0,,,
6547,高端疫苗,高端疫苗生物製劑股份有限公司,,22.0,53943057,2012-10-12,2018-04-17,MVC,http://www.medigenvac.com,TWD,10.0,,,
6548,長科*,長華科技股份有限公司,,24.0,70849957,2009-12-24,2016-09-13,CWTC,https://www.cwtcglobal.com,TWD,1.0,,,
6556,勝品,勝品電通股份有限公司,,26.0,53184695,2010-10-07,2017-10-31,Topview,https://www.topviewcorp.com,TWD,10.0,,,
6560,欣普羅,欣普羅光電股份有限公司,,26.0,70643081,1999-10-05,2017-01-24,APPROPHO,http://www.appropho.com,TWD,10.0,,,
6561,是方,是方電訊股份有限公司,,27.0,86000036,1991-01-19,2018-06-05,Chief,https://www.chief.com.tw,TWD,10.0,,,
6568,宏觀,宏觀微電子股份有限公司,,24.0,28514260,2006-11-06,2016-12-28,Rafael Micro,http://www.rafaelmicro.com,TWD,10.0,,,
6569,醫揚,醫揚科技股份有限公司,,22.0,29135647,2010-02-02,2016-12-21,onyx,http://www.onyx-healthcare.com/,TWD,10.0,,,
6570,維田,維田科技股份有限公司,,25.0,27271130,2004-04-21,2017-12-11,APLEX,http://www.aplextec.com,TWD,10.0,,,
6574,霈方,霈方國際股份有限公司,,22.0,80281973,2002-10-02,2017-09-04,MIKOBEAUTE,https://www.mikobeaute.com,TWD,10.0,,,
6576,逸達,逸達生物科技股份有限公司,,22.0,54165507,2013-02-08,2018-06-29,Foresee,https://www.foreseepharma.com,TWD,10.0,,,
6577,勁豐,勁豐電子股份有限公司,,25.0,70565509,2000-05-29,2017-03-21,PSC,https://www.promate.com/CHT/,TWD,10.0,,,
6578,達邦蛋白,達邦蛋白股份有限公司,,33.0,13000453,2001-12-28,2018-09-18,DaBomb,https://www.dabombprotein.com,TWD,10.0,,,
6588,東典光電,東典光電科技股份有限公司,,27.0,70507419,2000-05-15,2020-07-01,EOC,https://www.east-tender.com,TWD,10.0,,,
6589,台康生技,台康生技股份有限公司,,22.0,54150737,2012-12-21,2019-06-28,EirGenix,http://www.eirgenix.com,TWD,10.0,,,
6590,普鴻,普鴻資訊股份有限公司,,30.0,70584647,2000-07-22,2018-12-24,Provision,https://www.provision.com.tw,TWD,10.0,,,
6593,台灣銘板,台灣銘板股份有限公司,,30.0,20675832,1970-12-04,2017-11-03,TNP,https://www.tnp.com.tw,TWD,10.0,,,
6594,展匯科,展匯科技股份有限公司,,24.0,42627808,2015-08-04,2017-04-28,Alcorlink Corp.,https://www.alcorlink.com,TWD,10.0,,,
6596,寬宏藝術,寬宏藝術經紀股份有限公司,,32.0,27530185,2004-11-05,2018-01-04,KHAM Inc.,http://www.khaminc.com.tw,TWD,10.0,,,
6603,富強鑫,富強鑫精密工業股份有限公司,,5.0,86122164,1991-07-17,2004-04-05,FCS,https://www.fcs.com.tw,TWD,10.0,,,
6609,瀧澤科,台灣瀧澤科技股份有限公司,,5.0,44549792,1971-07-24,2003-09-23,TTT,https://www.takisawa.com.tw,TWD,10.0,,,
6612,奈米醫材,應用奈米醫材科技股份有限公司,,22.0,28113167,2011-07-14,2018-07-18,ICARES,https://www.icaresmedicus.com,TWD,10.0,,,
6613,朋億,朋億股份有限公司,,31.0,16034271,1997-06-13,2017-12-28,Novatech,https://www.novatech.com.tw,TWD,10.0,,,
6615,慧智,慧智基因股份有限公司,,22.0,53710986,2012-06-15,2018-01-22,SOFIVA,http://www.sofivagenomics.com.tw,TWD,10.0,,,
6616,特昇-KY,特昇國際股份有限公司,KY 開曼群島                                                    ,20.0,72488249,2016-06-14,2018-01-10,TIL,https://www.techcential-international.com/,TWD,10.0,,,
6624,萬年清,萬年清環境工程股份有限公司,,20.0,16863495,1999-02-26,2019-05-28,EC,http://www.ever-clear.com.tw/,TWD,10.0,,,
6629,泰金-KY,泰金投資控股股份有限公司,KY 開曼群島                                                    ,20.0,76347621,2016-02-03,2019-06-06,TK-KY,https://www.thai-kin.com,TWD,10.0,,,
6640,均華,均華精密工業股份有限公司,,24.0,53186146,2010-10-15,2018-10-23,GMM,http://www.gmmcorp.com.tw,TWD,10.0,,,
6642,富致,富致科技股份有限公司,,28.0,70670235,1999-12-02,2019-09-23,FUZETEC,https://www.fuzetec.com,TWD,10.0,,,
6643,M31,&#20870;星科技股份有限公司,,24.0,53621915,2011-10-21,2019-01-23,M31,http://www.m31tech.com,TWD,10.0,,,
6649,台生材,台灣生醫材料股份有限公司,,22.0,54008079,2012-11-12,2019-06-05,TWBM,https://www.twbm.com.tw,TWD,10.0,,,
6651,全宇昕,全宇昕科技股份有限公司,,24.0,13063718,2002-04-10,2021-02-01,CYSTEK,http://www.cystekec.com,TWD,10.0,,,
6654,天正國際,天正國際精密機械股份有限公司,,31.0,53900846,2012-12-26,2018-10-23,TZI,http://www.tz-int.com/,TWD,10.0,,,
6661,威健生技,威健股份有限公司,,22.0,80158777,2003-01-30,2021-01-27,WELGENE,https://http：//www.welgene.com.tw,TWD,10.0,,,
6662,樂斯科,樂斯科生物科技股份有限公司,,22.0,12862410,2001-05-10,2019-03-26,BioLASCO,https://www.biolasco.com.tw,TWD,10.0,,,
6664,群翊,群翊工業股份有限公司,,28.0,23555277,1990-01-24,2018-09-12,Group Up,http://www.gpline.com.tw/,TWD,10.0,,,
6667,信紘科,信紘科技股份有限公司,,31.0,89728356,1995-10-17,2018-11-13,Trusval,http://www.trusval.com.tw,TWD,10.0,,,
6679,鈺太,鈺太科技股份有限公司,,24.0,27979753,2005-12-12,2019-05-09,ZILLTEK,https://www.zilltek.com,TWD,10.0,,,
6680,鑫創電子,鑫創電子股份有限公司,,25.0,24332747,2009-03-20,2019-09-16,SINTRONES,http://www.sintrones.com/,TWD,10.0,,,
6683,雍智科技,雍智科技股份有限公司,,24.0,28398895,2006-09-11,2019-04-23,KSMT,http://www.ksmt.com.tw,TWD,10.0,,,
6690,安碁資訊,安碁資訊股份有限公司,,30.0,70565450,2000-05-29,2019-10-30,ACSI,https://www.acercsi.com/,TWD,10.0,,,
6697,東捷資訊,東捷資訊服務股份有限公司,,30.0,23929058,1990-12-01,2019-12-26,ITTS,http://www.itts.com.tw,TWD,10.0,,,
6703,軒郁,軒郁國際股份有限公司,,22.0,24347235,2009-05-18,2020-10-20,SHINY,https://www.shinybrands.com/,TWD,10.0,,,
6712,長聖,長聖國際生技股份有限公司,,22.0,60274720,2016-12-06,2021-01-08,Ever Supreme,https://www.ever-supreme.com.tw,TWD,10.0,,,
6716,應廣,應廣科技股份有限公司,,24.0,27619977,2005-02-17,2020-03-27,PDK,http://www.padauk.com.tw,TWD,10.0,,,
6727,亞泰金屬,亞泰金屬工業股份有限公司,,28.0,04393941,1973-10-29,2020-12-01,AMI,https://www.asiametal.com.tw,TWD,10.0,,,
6728,上洋,上洋產業股份有限公司,,18.0,12978735,2002-01-17,2020-12-25,UP YOUNG,http://www.upyoung.com.tw,TWD,10.0,,,
6732,昇佳電子,昇佳電子股份有限公司,,24.0,25079572,2009-12-01,2020-06-08,sensortek,http://www.sensortek.com.tw,TWD,10.0,,,
6733,博晟生醫,博晟生醫股份有限公司,,22.0,42404010,2016-07-07,2021-01-28,BioGend,https://www.biogend.com.tw/,TWD,10.0,,,
6747,亨泰光,亨泰光學股份有限公司,,22.0,04342697,1976-05-01,2021-01-19,BTOX,http://www.brightenoptix.com.tw/,TWD,10.0,,,
6751,智聯服務,智聯服務股份有限公司,,30.0,57604000,2017-09-13,2020-12-25,AST,https://www.acer-ast.com/,TWD,10.0,,,
6752,叡揚,叡揚資訊股份有限公司,,30.0,22425662,1987-03-16,2020-12-10,GSS,https://www.gss.com.tw,TWD,10.0,,,
6762,達亞,達亞國際股份有限公司,,22.0,27491562,2004-11-16,2020-12-18,Delta Asia,https://www.deltaasia.com.tw/,TWD,10.0,,,
6767,台微醫,台灣微創醫療器材股份有限公司,,22.0,25098389,2009-12-29,2021-01-25,Wiltrom,http://wiltrom.com.tw,TWD,10.0,,,
6803,崑鼎,崑鼎投資控股股份有限公司,,20.0,70758512,1999-12-13,2010-05-27,ECOVE Corp.,http://www.ecove.com,TWD,10.0,,,
7402,邑錡,邑錡股份有限公司,,26.0,80538664,2003-11-06,2015-12-29,Brinno,https://www.brinno.com,TWD,10.0,,,
7556,意德士,意德士科技股份有限公司,,24.0,70381684,1999-07-15,2020-10-30,YEEDEX,https://www.yeedex.com.tw,TWD,10.0,,,
8024,佑華,佑華微電子股份有限公司,,24.0,86806602,1992-07-28,2006-09-25,　Alpha,https://www.ealpha.com.tw,TWD,10.0,,,
8027,鈦昇,鈦昇科技股份有限公司,,5.0,22101002,1994-10-28,2015-06-09,E&R,https://www.enr.com.tw,TWD,10.0,,,
8032,光菱,光菱電子股份有限公司,,29.0,22626725,1987-08-15,2003-10-02,KORYO,https://www.koryo.com.tw,TWD,10.0,,,
8034,榮群,榮群電訊股份有限公司,,27.0,86001464,1992-04-20,2004-05-06,OPNET,https://www.opnet.com.tw,TWD,10.0,,,
8038,長園科,長園科技實業股份有限公司,,28.0,16207745,1997-08-28,2013-11-21,CAEC,https://www.caec.com.tw,TWD,10.0,,,
8040,九暘,九暘電子股份有限公司,,24.0,16069953,1997-07-19,2007-04-30,IC+　,https://www.icplus.com.tw,TWD,10.0,,,
8042,金山電,臺灣金山電子工業股份有限公司,,28.0,03550210,1970-03-20,2004-03-22,CHINSAN,https://www.chinsan.com,TWD,10.0,,,
8043,蜜望實,蜜望實企業股份有限公司,,28.0,23310983,1989-05-20,2003-10-24,　　3H,https://WWW.THREEHHH.COM.TW,TWD,10.0,,,
8044,網家,網路家庭國際資訊股份有限公司,,34.0,16606102,1998-07-14,2005-01-24,PChome online,https://www.pchome.com.tw,TWD,10.0,,,
8047,星雲,星雲電腦股份有限公司,,31.0,23360202,1989-04-20,2004-02-09,GCC　,http://www.gccworld.com,TWD,10.0,,,
8048,德勝,德勝科技股份有限公司,,27.0,05094603,1981-07-14,2009-09-08,RUBYTECH　,https://www.rubytech.com.tw,TWD,10.0,,,
8049,晶采,晶采光電科技股份有限公司,,26.0,16440433,1998-03-17,2004-02-02,AMPIRE,https://www.ampire.com.tw,TWD,10.0,,,
8050,廣積,廣積科技股份有限公司,,25.0,70479315,2000-02-15,2003-10-24,IBASE　　,https://www.ibase.com.tw,TWD,10.0,,,
